TimePeriod,GeoType,GeoID,GeoRank,Geography,10th percentile ppb,90th percentile ppb,Mean ppb
Annual Average 2011,UHF42,105,4,Crotona -Tremont,23.8,33.9,28.7
Annual Average 2011,UHF42,106,4,High Bridge - Morrisania,25.0,33.3,29.0
Annual Average 2011,UHF42,107,4,Hunts Point - Mott Haven,18.8,30.7,24.9
Annual Average 2011,UHF42,201,4,Greenpoint,22.6,33.1,27.5
Annual Average 2011,UHF42,202,4,Downtown - Heights - Slope,21.2,35.0,27.9
Annual Average 2011,UHF42,203,4,Bedford Stuyvesant - Crown Heights,22.8,29.3,25.9
Annual Average 2011,UHF42,204,4,East New York,20.8,28.3,24.3
Annual Average 2011,UHF42,205,4,Sunset Park,18.4,29.8,23.6
Annual Average 2011,UHF42,206,4,Borough Park,20.6,25.6,23.0
Annual Average 2011,UHF42,207,4,East Flatbush - Flatbush,20.8,29.8,25.2
Annual Average 2011,UHF42,208,4,Canarsie - Flatlands,18.7,23.4,20.8
Annual Average 2011,UHF42,209,4,Bensonhurst - Bay Ridge,17.9,25.4,21.3
Annual Average 2011,UHF42,210,4,Coney Island - Sheepshead Bay,17.8,23.6,20.4
Annual Average 2011,UHF42,211,4,Williamsburg - Bushwick,23.6,28.8,25.9
Annual Average 2011,UHF42,301,4,Washington Heights,22.2,37.9,30.3
Annual Average 2011,UHF42,302,4,Central Harlem - Morningside Heights,27.5,34.1,31.0
Annual Average 2011,UHF42,303,4,East Harlem,26.7,37.6,32.2
Annual Average 2011,UHF42,304,4,Upper West Side,33.5,56.1,44.0
Annual Average 2011,UHF42,305,4,Upper East Side,27.6,66.2,49.9
Annual Average 2011,UHF42,306,4,Chelsea - Clinton,30.1,62.2,47.9
Annual Average 2011,UHF42,307,4,Gramercy Park - Murray Hill,39.9,63.0,52.4
Annual Average 2011,UHF42,308,4,Greenwich Village - SoHo,35.6,59.6,48.7
Annual Average 2011,UHF42,309,4,Union Square - Lower East Side,26.2,55.7,41.2
Annual Average 2011,UHF42,310,4,Lower Manhattan,30.7,42.1,36.5
Annual Average 2011,UHF42,401,4,Long Island City - Astoria,22.0,30.4,26.1
Annual Average 2011,UHF42,402,4,West Queens,21.4,29.8,25.3
Annual Average 2011,UHF42,403,4,Flushing - Clearview,19.8,27.6,22.9
Annual Average 2011,UHF42,404,4,Bayside - Little Neck,20.3,27.9,23.5
Annual Average 2011,UHF42,405,4,Ridgewood - Forest Hills,20.6,30.0,24.8
Annual Average 2011,UHF42,406,4,Fresh Meadows,20.9,27.3,24.0
Annual Average 2011,UHF42,407,4,Southwest Queens,20.8,26.9,23.5
Annual Average 2011,UHF42,408,4,Jamaica,21.5,27.1,23.8
Annual Average 2011,UHF42,409,4,Southeast Queens,21.1,24.1,22.4
Annual Average 2011,UHF42,410,4,Rockaways,17.6,22.0,20.4
Annual Average 2011,UHF42,501,4,Port Richmond,13.8,17.9,16.0
Annual Average 2011,UHF42,502,4,Stapleton - St. George,14.9,20.7,17.6
Annual Average 2011,UHF42,503,4,Willowbrook,12.3,19.1,15.1
Annual Average 2011,UHF42,504,4,South Beach - Tottenville,10.7,15.2,12.9
Annual Average 2011,UHF34,101,3,Kingsbridge - Riverdale,16.7,29.4,21.6
Annual Average 2011,UHF34,102,3,Northeast Bronx,18.1,25.9,21.3
Annual Average 2011,UHF34,103,3,Fordham - Bronx Pk,19.2,32.0,25.4
Annual Average 2011,UHF34,104,3,Pelham - Throgs Neck,18.7,29.5,23.4
Annual Average 2011,UHF34,201,3,Greenpoint,22.6,33.1,27.5
Annual Average 2011,UHF34,202,3,Downtown - Heights - Slope,21.2,35.0,27.9
Annual Average 2011,UHF34,203,3,Bedford Stuyvesant - Crown Heights,22.8,29.3,25.9
Annual Average 2011,UHF34,204,3,East New York,20.8,28.3,24.3
Annual Average 2011,UHF34,205,3,Sunset Park,18.4,29.8,23.6
Annual Average 2011,UHF34,206,3,Borough Park,20.6,25.6,23.0
Annual Average 2011,UHF34,207,3,East Flatbush - Flatbush,20.8,29.8,25.2
Annual Average 2011,UHF34,208,3,Canarsie - Flatlands,18.7,23.4,20.8
Annual Average 2011,UHF34,209,3,Bensonhurst - Bay Ridge,17.9,25.4,21.3
Annual Average 2011,UHF34,210,3,Coney Island - Sheepshead Bay,17.8,23.6,20.4
Annual Average 2011,UHF34,211,3,Williamsburg - Bushwick,23.6,28.8,25.9
Annual Average 2011,UHF34,301,3,Washington Heights,22.2,37.9,30.3
Annual Average 2011,UHF34,302,3,Central Harlem - Morningside Heights,27.5,34.1,31.0
Annual Average 2011,UHF34,303,3,East Harlem,26.7,37.6,32.2
Annual Average 2011,UHF34,304,3,Upper West Side,33.5,56.1,44.0
Annual Average 2011,UHF34,401,3,Long Island City - Astoria,22.0,30.4,26.1
Annual Average 2011,UHF34,402,3,West Queens,21.4,29.8,25.3
Annual Average 2011,UHF34,403,3,Flushing - Clearview,19.8,27.6,22.9
Annual Average 2011,UHF34,405,3,Ridgewood - Forest Hills,20.6,30.0,24.8
Annual Average 2011,UHF34,407,3,Southwest Queens,20.8,26.9,23.5
Annual Average 2011,UHF34,408,3,Jamaica,21.5,27.1,23.8
Annual Average 2011,UHF34,409,3,Southeast Queens,21.1,24.1,22.4
Annual Average 2011,UHF34,410,3,Rockaways,17.6,22.0,20.4
Annual Average 2011,UHF34,305307,3,Upper East Side-Gramercy,34.5,64.6,51.1
Annual Average 2011,UHF34,306308,3,Chelsea-Village  ,32.1,61.6,48.2
Annual Average 2011,UHF34,309310,3,Union Square-Lower Manhattan,27.1,54.7,39.7
Annual Average 2011,UHF34,404406,3,Bayside Little Neck-Fresh Meadows,20.5,27.6,23.7
Annual Average 2011,UHF34,501502,3,Northern SI,14.4,20.0,17.0
Annual Average 2011,UHF34,503504,3,Southern SI,11.1,16.5,13.7
Annual Average 2011,UHF34,105106107,3,South Bronx,20.1,32.8,27.2
Annual Average 2011,Borough,1,1,Bronx,18.5,31.2,24.3
Annual Average 2011,Borough,2,1,Brooklyn,19.0,29.0,23.7
Annual Average 2011,Borough,3,1,Manhattan,27.0,58.2,40.8
Annual Average 2011,Borough,4,1,Queens,20.4,28.0,23.6
Annual Average 2011,Borough,5,1,Staten Island,11.4,18.4,14.7
Annual Average 2011,Citywide,1,0,New York City,14.2,30.5,23.2
Summer 2011,CD,101,6,Financial District (CD1),17.6,32.6,24.6
Summer 2011,CD,102,6,Greenwich Village and Soho (CD2),22.2,42.1,34.6
Summer 2011,CD,103,6,Lower East Side and Chinatown (CD3),12.7,38.3,24.5
Summer 2011,CD,104,6,Clinton and Chelsea (CD4),14.3,42.3,28.0
Summer 2011,CD,105,6,Midtown (CD5),31.2,49.3,40.7
Summer 2011,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),16.8,44.8,33.5
Summer 2011,CD,107,6,Upper West Side (CD7),20.3,40.2,29.8
Summer 2011,CD,108,6,Upper East Side (CD8),14.9,49.0,34.6
Summer 2011,CD,109,6,Morningside Heights and Hamilton Heights (CD9),13.9,22.8,18.1
Summer 2011,CD,110,6,Central Harlem (CD10),14.3,19.8,17.4
Summer 2011,CD,111,6,East Harlem (CD11),13.6,23.0,18.2
Summer 2011,CD,112,6,Washington Heights and Inwood (CD12),8.9,24.4,16.5
Summer 2011,CD,201,6,Mott Haven and Melrose (CD1),10.9,17.3,13.8
Summer 2011,CD,202,6,Hunts Point and Longwood (CD2),6.4,18.3,11.9
Summer 2011,CD,203,6,Morrisania and Crotona (CD3),10.0,15.7,12.8
Summer 2011,CD,204,6,Highbridge and Concourse (CD4),13.0,20.6,17.1
Summer 2011,CD,205,6,Fordham and University Heights (CD5),14.1,21.9,18.5
Summer 2011,CD,206,6,Belmont and East Tremont (CD6),11.1,18.4,14.6
Summer 2011,CD,207,6,Kingsbridge Heights and Bedford (CD7),11.8,19.4,15.6
Summer 2011,CD,208,6,Riverdale and Fieldston (CD8),4.6,16.5,9.1
Summer 2011,CD,209,6,Parkchester and Soundview (CD9),6.2,18.7,12.2
Summer 2011,CD,210,6,Throgs Neck and Co-op City (CD10),6.7,17.2,11.1
Summer 2011,CD,211,6,Morris Park and Bronxdale (CD11),6.8,13.8,9.9
Summer 2011,CD,212,6,Williamsbridge and Baychester (CD12),6.0,12.6,9.0
Summer 2011,CD,301,6,Greenpoint and Williamsburg (CD1),9.3,18.4,13.4
Summer 2011,CD,302,6,Fort Greene and Brooklyn Heights (CD2),10.8,22.9,16.2
Summer 2011,CD,303,6,Bedford Stuyvesant (CD3),9.9,14.6,11.9
Summer 2011,CD,304,6,Bushwick (CD4),9.7,14.5,12.0
Summer 2011,CD,305,6,East New York and Starrett City (CD5),8.3,15.9,11.5
Summer 2011,CD,306,6,Park Slope and Carroll Gardens (CD6),7.5,17.6,12.8
Summer 2011,CD,307,6,Sunset Park (CD7),6.7,17.4,11.9
Summer 2011,CD,308,6,Crown Heights and Prospect Heights (CD8),11.9,17.5,14.4
Summer 2011,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),10.8,16.5,13.9
Summer 2011,CD,310,6,Bay Ridge and Dyker Heights (CD10),7.3,16.6,11.3
Summer 2011,CD,311,6,Bensonhurst (CD11),8.9,13.2,11.1
Summer 2011,CD,312,6,Borough Park (CD12),9.2,13.6,11.2
Summer 2011,CD,313,6,Coney Island (CD13),8.0,13.4,10.2
Summer 2011,CD,314,6,Flatbush and Midwood (CD14),10.8,17.4,13.6
Summer 2011,CD,315,6,Sheepshead Bay (CD15),9.2,13.9,11.3
Summer 2011,CD,316,6,Brownsville (CD16),9.4,14.0,11.6
Summer 2011,CD,317,6,East Flatbush (CD17),8.8,16.6,12.6
Summer 2011,CD,318,6,Flatlands and Canarsie (CD18),8.4,12.2,10.0
Summer 2011,CD,401,6,Long Island City and Astoria (CD1),6.0,15.4,10.6
Summer 2011,CD,402,6,Woodside and Sunnyside (CD2),9.3,16.4,13.0
Summer 2011,CD,403,6,Jackson Heights (CD3),7.6,16.1,11.2
Summer 2011,CD,404,6,Elmhurst and Corona (CD4),9.4,16.9,13.0
Summer 2011,CD,405,6,Ridgewood and Maspeth (CD5),7.5,14.0,10.4
Summer 2011,CD,406,6,Rego Park and Forest Hills (CD6),9.8,18.8,14.1
Summer 2011,CD,407,6,Flushing and Whitestone (CD7),7.4,15.2,10.5
Summer 2011,CD,408,6,Hillcrest and Fresh Meadows (CD8),9.4,15.0,11.9
Summer 2011,CD,409,6,Kew Gardens and Woodhaven (CD9),9.3,14.9,11.8
Summer 2011,CD,410,6,South Ozone Park and Howard Beach (CD10),8.8,14.0,10.8
Summer 2011,CD,411,6,Bayside and Little Neck (CD11),8.3,15.1,11.3
Summer 2011,CD,412,6,Jamaica and Hollis (CD12),9.7,14.7,11.9
Summer 2011,CD,413,6,Queens Village (CD13),10.0,12.9,11.3
Summer 2011,CD,414,6,Rockaway and Broad Channel (CD14),9.0,12.8,11.3
Summer 2011,CD,501,6,St. George and Stapleton (CD1),4.7,10.3,7.3
Summer 2011,CD,502,6,South Beach and Willowbrook (CD2),4.3,9.0,6.6
Summer 2011,CD,503,6,Tottenville and Great Kills (CD3),5.1,8.0,6.5
Summer 2011,UHF42,101,4,Kingsbridge - Riverdale,4.5,16.8,9.3
Summer 2011,UHF42,102,4,Northeast Bronx,6.3,14.2,9.5
Summer 2011,UHF42,103,4,Fordham - Bronx Pk,7.1,18.8,12.9
Summer 2011,UHF42,104,4,Pelham - Throgs Neck,6.6,17.1,11.2
Summer 2011,UHF42,105,4,Crotona -Tremont,11.2,20.6,15.8
Summer 2011,UHF42,106,4,High Bridge - Morrisania,11.9,19.8,15.8
Summer 2011,UHF42,107,4,Hunts Point - Mott Haven,6.2,17.5,11.9
Summer 2011,UHF42,201,4,Greenpoint,9.1,19.2,13.7
Summer 2011,UHF42,202,4,Downtown - Heights - Slope,8.3,21.3,14.6
Summer 2011,UHF42,203,4,Bedford Stuyvesant - Crown Heights,9.8,15.8,12.7
Summer 2011,UHF42,204,4,East New York,8.4,15.9,11.7
Summer 2011,UHF42,205,4,Sunset Park,6.7,17.6,11.6
Summer 2011,UHF42,206,4,Borough Park,9.5,14.1,11.7
Summer 2011,UHF42,207,4,East Flatbush - Flatbush,9.5,17.1,13.1
Summer 2011,UHF42,208,4,Canarsie - Flatlands,8.4,12.1,9.9
Summer 2011,UHF42,209,4,Bensonhurst - Bay Ridge,7.6,14.5,10.8
Summer 2011,UHF42,210,4,Coney Island - Sheepshead Bay,8.6,13.7,10.9
Summer 2011,UHF42,211,4,Williamsburg - Bushwick,10.1,14.5,12.1
Summer 2011,UHF42,301,4,Washington Heights,9.6,23.8,16.9
Summer 2011,UHF42,302,4,Central Harlem - Morningside Heights,14.1,19.6,17.1
Summer 2011,UHF42,303,4,East Harlem,13.4,23.5,18.4
Summer 2011,UHF42,304,4,Upper West Side,19.7,40.0,29.3
Summer 2011,UHF42,305,4,Upper East Side,14.5,49.1,34.6
Summer 2011,UHF42,306,4,Chelsea - Clinton,16.5,46.4,32.9
Summer 2011,UHF42,307,4,Gramercy Park - Murray Hill,25.7,47.2,37.5
Summer 2011,UHF42,308,4,Greenwich Village - SoHo,21.3,41.7,32.8
Summer 2011,UHF42,309,4,Union Square - Lower East Side,12.8,39.1,26.0
Summer 2011,UHF42,310,4,Lower Manhattan,17.2,28.2,22.8
Summer 2011,UHF42,401,4,Long Island City - Astoria,8.7,16.2,12.5
Summer 2011,UHF42,402,4,West Queens,8.2,16.2,11.9
Summer 2011,UHF42,403,4,Flushing - Clearview,7.4,14.8,10.4
Summer 2011,UHF42,404,4,Bayside - Little Neck,8.4,16.0,11.6
Summer 2011,UHF42,405,4,Ridgewood - Forest Hills,7.6,16.5,11.5
Summer 2011,UHF42,406,4,Fresh Meadows,8.6,14.7,11.4
Summer 2011,UHF42,407,4,Southwest Queens,8.8,14.4,11.2
Summer 2011,UHF42,408,4,Jamaica,9.7,14.9,11.9
Summer 2011,UHF42,409,4,Southeast Queens,10.0,12.9,11.2
Summer 2011,UHF42,410,4,Rockaways,9.3,12.8,11.4
Summer 2011,UHF42,501,4,Port Richmond,4.0,7.9,6.0
Summer 2011,UHF42,502,4,Stapleton - St. George,5.6,10.5,7.9
Summer 2011,UHF42,503,4,Willowbrook,4.1,10.0,6.4
Summer 2011,UHF42,504,4,South Beach - Tottenville,5.1,8.1,6.5
Summer 2011,UHF34,101,3,Kingsbridge - Riverdale,4.5,16.8,9.3
Summer 2011,UHF34,102,3,Northeast Bronx,6.3,14.2,9.5
Summer 2011,UHF34,103,3,Fordham - Bronx Pk,7.1,18.8,12.9
Summer 2011,UHF34,104,3,Pelham - Throgs Neck,6.6,17.1,11.2
Summer 2011,UHF34,201,3,Greenpoint,9.1,19.2,13.7
Summer 2011,UHF34,202,3,Downtown - Heights - Slope,8.3,21.3,14.6
Summer 2011,UHF34,203,3,Bedford Stuyvesant - Crown Heights,9.8,15.8,12.7
Summer 2011,UHF34,204,3,East New York,8.4,15.9,11.7
Summer 2011,UHF34,205,3,Sunset Park,6.7,17.6,11.6
Summer 2011,UHF34,206,3,Borough Park,9.5,14.1,11.7
Summer 2011,UHF34,207,3,East Flatbush - Flatbush,9.5,17.1,13.1
Summer 2011,UHF34,208,3,Canarsie - Flatlands,8.4,12.1,9.9
Summer 2011,UHF34,209,3,Bensonhurst - Bay Ridge,7.6,14.5,10.8
Summer 2011,UHF34,210,3,Coney Island - Sheepshead Bay,8.6,13.7,10.9
Summer 2011,UHF34,211,3,Williamsburg - Bushwick,10.1,14.5,12.1
Summer 2011,UHF34,301,3,Washington Heights,9.6,23.8,16.9
Summer 2011,UHF34,302,3,Central Harlem - Morningside Heights,14.1,19.6,17.1
Summer 2011,UHF34,303,3,East Harlem,13.4,23.5,18.4
Summer 2011,UHF34,304,3,Upper West Side,19.7,40.0,29.3
Summer 2011,UHF34,401,3,Long Island City - Astoria,8.7,16.2,12.5
Summer 2011,UHF34,402,3,West Queens,8.2,16.2,11.9
Summer 2011,UHF34,403,3,Flushing - Clearview,7.4,14.7,10.4
Summer 2011,UHF34,405,3,Ridgewood - Forest Hills,7.6,16.5,11.5
Summer 2011,UHF34,407,3,Southwest Queens,8.8,14.4,11.2
Summer 2011,UHF34,408,3,Jamaica,9.7,14.9,11.9
Summer 2011,UHF34,409,3,Southeast Queens,10.0,12.9,11.2
Summer 2011,UHF34,410,3,Rockaways,9.3,12.8,11.4
Summer 2011,UHF34,305307,3,Upper East Side-Gramercy,20.5,48.2,36.0
Summer 2011,UHF34,306308,3,Chelsea-Village  ,18.4,45.1,32.8
Summer 2011,UHF34,309310,3,Union Square-Lower Manhattan,13.6,38.4,25.0
Summer 2011,UHF34,404406,3,Bayside Little Neck-Fresh Meadows,8.5,15.4,11.6
Summer 2011,UHF34,501502,3,Northern SI,5.0,9.8,7.2
Summer 2011,UHF34,503504,3,Southern SI,4.6,8.6,6.5
Summer 2011,UHF34,105106107,3,South Bronx,7.5,19.6,14.2
Summer 2011,Borough,1,1,Bronx,6.5,18.3,11.9
Summer 2011,Borough,2,1,Brooklyn,8.5,16.0,11.9
Summer 2011,Borough,3,1,Manhattan,13.7,42.1,26.3
Summer 2011,Borough,4,1,Queens,8.4,14.9,11.4
Summer 2011,Borough,5,1,Staten Island,4.7,9.0,6.7
Summer 2011,Citywide,1,0,New York City,6.1,17.4,11.7
Winter 2010-11,CD,101,6,Financial District (CD1),47.6,64.8,55.3
Winter 2010-11,CD,102,6,Greenwich Village and Soho (CD2),53.3,77.0,68.1
Winter 2010-11,CD,103,6,Lower East Side and Chinatown (CD3),42.5,72.6,56.7
Winter 2010-11,CD,104,6,Clinton and Chelsea (CD4),43.4,76.0,59.1
Winter 2010-11,CD,105,6,Midtown (CD5),61.9,82.3,72.8
Winter 2010-11,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),46.7,76.4,64.7
Winter 2010-11,CD,107,6,Upper West Side (CD7),50.0,73.3,60.9
Winter 2010-11,CD,108,6,Upper East Side (CD8),43.9,83.5,66.6
Winter 2010-11,CD,109,6,Morningside Heights and Hamilton Heights (CD9),43.0,53.4,47.9
Winter 2010-11,CD,110,6,Central Harlem (CD10),43.6,50.7,47.5
Winter 2010-11,CD,111,6,East Harlem (CD11),42.5,53.1,47.8
Winter 2010-11,CD,112,6,Washington Heights and Inwood (CD12),36.5,53.7,45.0
Winter 2010-11,CD,201,6,Mott Haven and Melrose (CD1),39.5,46.2,42.6
Winter 2010-11,CD,202,6,Hunts Point and Longwood (CD2),34.2,46.9,40.2
Winter 2010-11,CD,203,6,Morrisania and Crotona (CD3),37.9,44.3,41.0
Winter 2010-11,CD,204,6,Highbridge and Concourse (CD4),41.3,49.6,45.7
Winter 2010-11,CD,205,6,Fordham and University Heights (CD5),41.9,50.5,46.9
Winter 2010-11,CD,206,6,Belmont and East Tremont (CD6),38.5,46.3,42.4
Winter 2010-11,CD,207,6,Kingsbridge Heights and Bedford (CD7),38.6,47.6,43.0
Winter 2010-11,CD,208,6,Riverdale and Fieldston (CD8),30.8,43.8,35.8
Winter 2010-11,CD,209,6,Parkchester and Soundview (CD9),33.5,46.0,39.5
Winter 2010-11,CD,210,6,Throgs Neck and Co-op City (CD10),32.3,43.0,37.1
Winter 2010-11,CD,211,6,Morris Park and Bronxdale (CD11),32.4,40.4,36.0
Winter 2010-11,CD,212,6,Williamsbridge and Baychester (CD12),31.1,38.1,34.4
Winter 2010-11,CD,301,6,Greenpoint and Williamsburg (CD1),39.2,48.9,43.8
Winter 2010-11,CD,302,6,Fort Greene and Brooklyn Heights (CD2),40.3,54.0,46.2
Winter 2010-11,CD,303,6,Bedford Stuyvesant (CD3),39.7,44.8,41.9
Winter 2010-11,CD,304,6,Bushwick (CD4),39.1,46.1,42.5
Winter 2010-11,CD,305,6,East New York and Starrett City (CD5),35.6,43.9,39.6
Winter 2010-11,CD,306,6,Park Slope and Carroll Gardens (CD6),36.0,47.2,42.1
Winter 2010-11,CD,307,6,Sunset Park (CD7),33.7,45.1,39.4
Winter 2010-11,CD,308,6,Crown Heights and Prospect Heights (CD8),41.3,48.0,44.4
Winter 2010-11,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),38.8,45.7,42.7
Winter 2010-11,CD,310,6,Bay Ridge and Dyker Heights (CD10),31.4,41.8,35.9
Winter 2010-11,CD,311,6,Bensonhurst (CD11),31.3,36.6,34.1
Winter 2010-11,CD,312,6,Borough Park (CD12),34.0,40.0,36.8
Winter 2010-11,CD,313,6,Coney Island (CD13),27.4,33.5,30.0
Winter 2010-11,CD,314,6,Flatbush and Midwood (CD14),35.4,45.1,39.5
Winter 2010-11,CD,315,6,Sheepshead Bay (CD15),29.1,36.4,32.6
Winter 2010-11,CD,316,6,Brownsville (CD16),37.6,42.8,40.3
Winter 2010-11,CD,317,6,East Flatbush (CD17),35.0,44.4,39.8
Winter 2010-11,CD,318,6,Flatlands and Canarsie (CD18),30.8,37.6,34.1
Winter 2010-11,CD,401,6,Long Island City and Astoria (CD1),34.4,45.9,40.0
Winter 2010-11,CD,402,6,Woodside and Sunnyside (CD2),38.9,46.7,43.0
Winter 2010-11,CD,403,6,Jackson Heights (CD3),36.5,46.6,40.7
Winter 2010-11,CD,404,6,Elmhurst and Corona (CD4),38.9,47.1,42.8
Winter 2010-11,CD,405,6,Ridgewood and Maspeth (CD5),36.8,44.5,40.3
Winter 2010-11,CD,406,6,Rego Park and Forest Hills (CD6),39.2,48.8,43.8
Winter 2010-11,CD,407,6,Flushing and Whitestone (CD7),35.0,43.9,38.5
Winter 2010-11,CD,408,6,Hillcrest and Fresh Meadows (CD8),37.0,43.4,39.9
Winter 2010-11,CD,409,6,Kew Gardens and Woodhaven (CD9),37.9,43.8,40.6
Winter 2010-11,CD,410,6,South Ozone Park and Howard Beach (CD10),35.2,41.3,37.9
Winter 2010-11,CD,411,6,Bayside and Little Neck (CD11),34.8,41.9,37.8
Winter 2010-11,CD,412,6,Jamaica and Hollis (CD12),36.1,42.0,38.4
Winter 2010-11,CD,413,6,Queens Village (CD13),34.2,38.0,36.0
Winter 2010-11,CD,414,6,Rockaway and Broad Channel (CD14),26.3,32.6,30.6
Winter 2010-11,CD,501,6,St. George and Stapleton (CD1),26.7,33.4,30.0
Winter 2010-11,CD,502,6,South Beach and Willowbrook (CD2),22.5,29.3,25.8
Winter 2010-11,CD,503,6,Tottenville and Great Kills (CD3),16.3,23.1,19.8
Winter 2010-11,UHF42,101,4,Kingsbridge - Riverdale,30.8,44.1,35.9
Winter 2010-11,UHF42,102,4,Northeast Bronx,31.5,39.3,34.8
Winter 2010-11,UHF42,103,4,Fordham - Bronx Pk,33.0,47.0,39.8
Winter 2010-11,UHF42,104,4,Pelham - Throgs Neck,33.1,44.1,37.8
Winter 2010-11,UHF42,105,4,Crotona -Tremont,38.8,49.1,43.8
Winter 2010-11,UHF42,106,4,High Bridge - Morrisania,40.4,48.9,44.5
Winter 2010-11,UHF42,107,4,Hunts Point - Mott Haven,34.2,46.3,40.4
Winter 2010-11,UHF42,201,4,Greenpoint,38.9,49.7,44.0
Winter 2010-11,UHF42,202,4,Downtown - Heights - Slope,37.4,51.5,44.2
Winter 2010-11,UHF42,203,4,Bedford Stuyvesant - Crown Heights,38.9,45.7,42.2
Winter 2010-11,UHF42,204,4,East New York,36.8,43.9,40.1
Winter 2010-11,UHF42,205,4,Sunset Park,33.4,45.0,38.7
Winter 2010-11,UHF42,206,4,Borough Park,34.2,40.3,37.0
Winter 2010-11,UHF42,207,4,East Flatbush - Flatbush,35.0,45.4,40.1
Winter 2010-11,UHF42,208,4,Canarsie - Flatlands,30.8,37.7,34.3
Winter 2010-11,UHF42,209,4,Bensonhurst - Bay Ridge,30.2,39.1,34.2
Winter 2010-11,UHF42,210,4,Coney Island - Sheepshead Bay,28.2,35.7,31.8
Winter 2010-11,UHF42,211,4,Williamsburg - Bushwick,40.2,45.7,42.6
Winter 2010-11,UHF42,301,4,Washington Heights,37.2,53.8,45.8
Winter 2010-11,UHF42,302,4,Central Harlem - Morningside Heights,43.2,50.3,47.0
Winter 2010-11,UHF42,303,4,East Harlem,42.4,53.6,48.1
Winter 2010-11,UHF42,304,4,Upper West Side,49.4,73.0,60.3
Winter 2010-11,UHF42,305,4,Upper East Side,43.3,83.6,66.6
Winter 2010-11,UHF42,306,4,Chelsea - Clinton,46.0,79.2,64.5
Winter 2010-11,UHF42,307,4,Gramercy Park - Murray Hill,56.2,80.0,68.9
Winter 2010-11,UHF42,308,4,Greenwich Village - SoHo,52.1,77.8,66.0
Winter 2010-11,UHF42,309,4,Union Square - Lower East Side,42.6,73.2,58.2
Winter 2010-11,UHF42,310,4,Lower Manhattan,47.1,58.8,53.0
Winter 2010-11,UHF42,401,4,Long Island City - Astoria,37.9,46.8,42.3
Winter 2010-11,UHF42,402,4,West Queens,37.6,46.3,41.6
Winter 2010-11,UHF42,403,4,Flushing - Clearview,35.0,43.4,38.3
Winter 2010-11,UHF42,404,4,Bayside - Little Neck,34.7,42.6,38.0
Winter 2010-11,UHF42,405,4,Ridgewood - Forest Hills,37.0,46.7,41.3
Winter 2010-11,UHF42,406,4,Fresh Meadows,36.4,43.0,39.7
Winter 2010-11,UHF42,407,4,Southwest Queens,35.6,42.7,38.9
Winter 2010-11,UHF42,408,4,Jamaica,36.2,42.4,38.7
Winter 2010-11,UHF42,409,4,Southeast Queens,34.2,38.2,36.1
Winter 2010-11,UHF42,410,4,Rockaways,27.0,32.6,30.7
Winter 2010-11,UHF42,501,4,Port Richmond,26.1,30.9,28.6
Winter 2010-11,UHF42,502,4,Stapleton - St. George,26.1,33.8,29.8
Winter 2010-11,UHF42,503,4,Willowbrook,22.4,30.8,25.9
Winter 2010-11,UHF42,504,4,South Beach - Tottenville,16.5,24.4,20.4
Winter 2010-11,UHF34,101,3,Kingsbridge - Riverdale,30.8,44.1,35.9
Winter 2010-11,UHF34,102,3,Northeast Bronx,31.5,39.3,34.8
Winter 2010-11,UHF34,103,3,Fordham - Bronx Pk,33.0,47.0,39.8
Winter 2010-11,UHF34,104,3,Pelham - Throgs Neck,33.1,44.1,37.8
Winter 2010-11,UHF34,201,3,Greenpoint,38.9,49.7,44.0
Winter 2010-11,UHF34,202,3,Downtown - Heights - Slope,37.4,51.5,44.2
Winter 2010-11,UHF34,203,3,Bedford Stuyvesant - Crown Heights,38.9,45.7,42.2
Winter 2010-11,UHF34,204,3,East New York,36.8,43.9,40.1
Winter 2010-11,UHF34,205,3,Sunset Park,33.4,45.0,38.7
Winter 2010-11,UHF34,206,3,Borough Park,34.2,40.3,37.0
Winter 2010-11,UHF34,207,3,East Flatbush - Flatbush,35.0,45.4,40.1
Winter 2010-11,UHF34,208,3,Canarsie - Flatlands,30.8,37.7,34.3
Winter 2010-11,UHF34,209,3,Bensonhurst - Bay Ridge,30.2,39.1,34.2
Winter 2010-11,UHF34,210,3,Coney Island - Sheepshead Bay,28.2,35.7,31.8
Winter 2010-11,UHF34,211,3,Williamsburg - Bushwick,40.2,45.7,42.6
Winter 2010-11,UHF34,301,3,Washington Heights,37.2,53.8,45.8
Winter 2010-11,UHF34,302,3,Central Harlem - Morningside Heights,43.2,50.3,47.0
Winter 2010-11,UHF34,303,3,East Harlem,42.4,53.6,48.1
Winter 2010-11,UHF34,304,3,Upper West Side,49.4,73.0,60.3
Winter 2010-11,UHF34,401,3,Long Island City - Astoria,37.9,46.8,42.3
Winter 2010-11,UHF34,402,3,West Queens,37.6,46.3,41.6
Winter 2010-11,UHF34,403,3,Flushing - Clearview,35.0,43.4,38.3
Winter 2010-11,UHF34,405,3,Ridgewood - Forest Hills,37.0,46.7,41.3
Winter 2010-11,UHF34,407,3,Southwest Queens,35.7,42.7,38.9
Winter 2010-11,UHF34,408,3,Jamaica,36.2,42.4,38.7
